design
PA1,P1,PIn1,A1,PIn2,P1,PP2,Y
PIn2,P1,PA1,P1,PIn1,A1,PP2,Y
PA1,P1,PIn2,P1,PIn1,A1,PP2,Y
PIn1,A1,PIn2,P1,PA1,P1,PP2,Y
PIn2,P1,PIn1,A1,PA1,P1,PP2,Y
PIn1,A1,PA1,P1,PIn2,P1,PP2,Y
PIn2,A1,PA2,P2,PIn1,P2,PP1,Y
PA2,P2,PIn2,A1,PIn1,P2,PP1,Y
PA2,P2,PIn1,P2,PIn2,A1,PP1,Y
PIn1,P2,PIn2,A1,PA2,P2,PP1,Y
PIn2,A1,PIn1,P2,PA2,P2,PP1,Y
PIn1,P2,PA2,P2,PIn2,A1,PP1,Y
PIn2,A1,PA2,P2,PIn1,P2,PP2,Y
PA2,P2,PIn2,A1,PIn1,P2,PP2,Y
PA2,P2,PIn1,P2,PIn2,A1,PP2,Y
PIn1,P2,PIn2,A1,PA2,P2,PP2,Y
PIn2,A1,PIn1,P2,PA2,P2,PP2,Y
PIn1,P2,PA2,P2,PIn2,A1,PP2,Y
PIn2,A1,PA2,P1,PIn1,P2,PP2,Y
PIn2,A1,PA2,P2,PIn1,P1,PP2,Y
PA2,P1,PIn2,A1,PIn1,P2,PP2,Y
PA2,P2,PIn2,A1,PIn1,P1,PP2,Y
PA2,P1,PIn1,P2,PIn2,A1,PP2,Y
PA2,P2,PIn1,P1,PIn2,A1,PP2,Y
PIn1,P1,PIn2,A1,PA2,P2,PP2,Y
PIn1,P2,PIn2,A1,PA2,P1,PP2,Y
PIn2,A1,PIn1,P1,PA2,P2,PP2,Y
PIn2,A1,PIn1,P2,PA2,P1,PP2,Y
PIn1,P1,PA2,P2,PIn2,A1,PP2,Y
PIn1,P2,PA2,P1,PIn2,A1,PP2,Y
PIn2,A1,PA2,P1,PIn1,P1,PP2,Y
PA2,P1,PIn2,A1,PIn1,P1,PP2,Y
PA2,P1,PIn1,P1,PIn2,A1,PP2,Y
PIn1,P1,PIn2,A1,PA2,P1,PP2,Y
